Label	Brand	Name	Price	Rank	Combination	Dry	Normal	Oily	Sensitive
Face Mask	PETER THOMAS ROTH	Mask Frenzy	75	4.8	1	1	1	1	1
Face Mask	SK-II	Facial Treatment Mask	135	4.4	1	1	1	1	1
Face Mask	DR. JART+	Mask Heroes Face Savers	36	4.9	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask Magic	25	5	1	1	1	1	1
Face Mask	SUMMER FRIDAYS	Jet Lag Mask	48	4.1	1	1	1	1	1
Face Mask	FARMACY	Honey Potion Renewing Antioxidant Hydration Mask with Echinacea GreenEnvy™	56	4.3	1	1	1	1	1
Face Mask	LANEIGE	Lip Sleeping Mask	20	4.6	0	0	0	0	0
Face Mask	FRESH	Rose Face Mask	62	4.2	0	0	0	0	0
Face Mask	KIEHL'S SINCE 1851	Rare Earth Deep Pore Cleansing Masque	33	4.7	0	0	0	0	0
Face Mask	FRESH	Black Tea Instant Perfecting Mask	92	4.3	0	0	0	0	0
Face Mask	SUMMER FRIDAYS	Overtime Mask	44	4.5	1	1	1	1	0
Face Mask	SEPHORA COLLECTION	Face Mask	6	4.3	1	1	1	1	1
Face Mask	ORIGINS	Mini Mask Musts	28	4.1	1	1	1	1	0
Face Mask	LA MER	The Lifting and Firming Mask	250	4.9	0	0	0	0	0
Face Mask	SAND & SKY	Australian Pink Clay Porefining Face Mask	49	4.7	1	1	1	1	0
Face Mask	DR. JART+	Sheet Masks	7	4.2	1	1	1	1	1
Face Mask	ORIGINS	Clear Improvement® Active Charcoal Mask to Clear Pores	28	4.3	1	1	1	1	1
Face Mask	ORIGINS	Drink Up™ Intensive Overnight Mask to Quench Skin's Thirst	28	4.6	0	0	0	0	0
Face Mask	PETER THOMAS ROTH	24K Gold Pure Luxury Lift & Firm Hydra-Gel Eye Patches	75	4.1	1	1	1	1	1
Face Mask	TATCHA	Violet-C Radiance Mask	68	4.1	1	1	1	1	1
Face Mask	BOSCIA	Luminizing Black Charcoal Mask	34	3.9	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Experiential Masks Set	18	5	1	1	1	1	0
Face Mask	EST?E LAUDER	Advanced Night Repair Concentrated Recovery PowerFoil Mask	80	4	0	0	0	0	0
Face Mask	KORA ORGANICS	Turmeric 2-in-1 Brightening & Exfoliating Mask	48	4.6	1	1	1	1	1
Face Mask	PETER THOMAS ROTH	Pumpkin Enzyme Mask Enzymatic Dermal Resurfacer	58	4.7	1	1	1	1	0
Face Mask	SK-II	Overnight Miracle Mask	105	3.8	1	1	1	1	1
Face Mask	GLOW RECIPE	Watermelon Glow Sleeping Mask Mini	22	3.7	1	1	1	1	1
Face Mask	DR. JART+	Lover Rubber Masks	12	4.1	1	1	1	1	1
Face Mask	FRESH	Lotus Youth Preserve Rescue Mask	62	4.5	0	0	0	0	0
Face Mask	FRESH	Black Tea Firming Overnight Mask Mini	35	4	1	1	1	0	0
Face Mask	ORIGINS	Original Skin™ Retexturizing Mask with Rose Clay	28	4.7	1	0	1	1	0
Face Mask	ORIGINS	"Hello, Calm Relaxing & Hydrating Face Mask with Cannabis Sativa Seed Oil"	28	4.8	1	1	1	1	0
Face Mask	FARMACY	Bright On Massage-Activated Vitamin C Mask with Echinacea GreenEnvy™	38	4.6	1	1	1	1	1
Face Mask	REN CLEAN SKINCARE	Glycol Lactic Radiance Renewal Mask	56	4.4	1	1	1	1	0
Face Mask	KIEHL'S SINCE 1851	Calendula & Aloe Soothing Hydration Mask	45	4	1	1	1	1	1
Face Mask	ORIGINS	Out of Trouble™ 10 Minute Mask to Rescue Problem Skin	28	4.4	0	0	0	0	0
Face Mask	KIEHL'S SINCE 1851	Turmeric & Cranberry Seed Energizing Radiance Mask	39	4.5	1	1	1	1	1
Face Mask	GLAMGLOW	The Ultimate Glow Set	169	0	1	1	1	1	1
Face Mask	ORIGINS	Clear Improvement™ Charcoal Honey Mask to Purify and Nourish	34	4.7	1	1	1	1	0
Face Mask	SEPHORA COLLECTION	Hand Mask	5	4.1	0	0	0	0	0
Face Mask	FRESH	Vitamin C Glow Face Mask	62	3.9	1	1	1	1	1
Face Mask	SHISEIDO	White Lucent Power Brightening Mask	70	4.4	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Hand Mask - Avocado	5	3.7	0	0	0	0	0
Face Mask	SK-II	Brightening Derm Revival Mask	170	4.5	1	1	1	1	1
Face Mask	LA MER	The Brilliance Brightening Mask	250	4.4	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Face Mask - Pearl - Brightening	6	4.4	0	0	0	0	0
Face Mask	EVE LOM	Rescue Mask	85	3.9	1	1	1	1	1
Face Mask	FRESH	Black Tea Instant Perfecting Mask Mini	35	4.7	0	0	0	0	0
Face Mask	OLEHENRIKSEN	Cold Plunge Pore Mask	36	4.6	1	1	1	1	1
Face Mask	CAUDALIE	Instant Detox Mask	39	4.4	1	1	1	1	1
Face Mask	FRESH	Cr?me Ancienne® Ultimate Nourishing Honey Mask	150	4.2	1	1	1	1	1
Face Mask	DR. JART+	Water Replenishment Cotton Sheet Mask	7	4.6	1	1	1	1	1
Face Mask	TATCHA	Luminous Dewy Skin Sheet Mask	12	4.3	1	1	1	0	1
Face Mask	ERNO LASZLO	Hydra-Therapy Skin Vitality Treatment Masks	88	4.3	1	1	1	1	0
Face Mask	DR. JART+	Dermask Water Jet Vital Hydra Solution™	6	4.6	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask - Avocado	6	4.6	0	0	0	0	0
Face Mask	LANC?ME	Advanced G?nifique Hydrogel Melting Mask	15	4.5	1	1	1	1	1
Face Mask	PHILOSOPHY	Purity Made Simple Pore Extractor Mask	35	4.5	1	1	1	1	1
Face Mask	TOO COOL FOR SCHOOL	Egg Cream Mask Hydration	24	4.3	1	1	1	0	1
Face Mask	FARMACY	Coconut Gel Sheet Mask - Hydrating	6	4.5	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Clay Mask	8	4.3	1	1	1	1	1
Face Mask	EST?E LAUDER	Nutritious Vitality8™ Night Creme/Mask	72	4.4	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Face Mask - Green Tea - Mattifying	6	4.3	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Mud Mask Purifying & Mattifying	20	4.5	0	0	0	0	0
Face Mask	SHISEIDO	Benefiance Pure Retinol Intensive Revitalizing Face Mask	65	4.4	0	0	0	0	0
Face Mask	FIRST AID BEAUTY	Ultra Repair Instant Oatmeal Mask	24	4.4	1	1	1	1	1
Face Mask	REN CLEAN SKINCARE	Evercalm™ Ultra Comforting Rescue Mask	38	4.5	0	0	0	0	1
Face Mask	GLOW RECIPE	Watermelon Glow Jelly Sheet Mask	8	3.6	1	1	1	1	0
Face Mask	SEPHORA COLLECTION	Crazy for Clay!	18	4	1	1	1	1	1
Face Mask	TATCHA	Luminous Deep Hydration Lifting Mask	95	4.5	1	1	1	1	1
Face Mask	GLAMGLOW	GLAMGLOW x MY LITTLE PONY® #GLITTERMASK GRAVITYMUD™ Firming Treatment	59	3.9	1	1	1	1	0
Face Mask	DR. JART+	Shake & Shot™ Rubber Masks	12	4.1	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask - Rose - Moisturizing	6	4.5	0	0	0	0	0
Face Mask	LANEIGE	Time Freeze Sleeping Mask	39	4.3	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	SUPERMASK - The Golden Mask	6	2.6	1	1	1	1	0
Face Mask	KIEHL'S SINCE 1851	Ginger Leaf & Hibiscus Firming Mask	54	4.4	1	1	1	1	1
Face Mask	DR. BRANDT SKINCARE	Hydro Biotic™ Recovery Sleeping Mask	52	4.6	1	1	1	1	1
Face Mask	SATURDAY SKIN	Spotlight Brightening Mask	6	4.6	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	SUPERMASK - The Bubble Mask	6	4.7	1	1	1	1	1
Face Mask	GLAMGLOW	#GLITTERMASK GRAVITYMUD™ Firming Treatment	59	4.3	1	1	1	1	0
Face Mask	BOSCIA	Luminizing Pink Charcoal Mask	34	3.5	1	0	1	1	1
Face Mask	KORRES	Greek Yoghurt Advanced Nourishing Sleeping Facial	46	4.4	1	1	1	1	1
Face Mask	PETER THOMAS ROTH	Irish Moor Mud Purifying Black Mask	58	4.4	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask - Aloe Vera - Replenishing	6	4.7	1	1	1	1	1
Face Mask	TATA HARPER	Clarifying Mask	68	3.9	1	1	1	1	1
Face Mask	DR. JART+	Hydration Lover Rubber Mask	12	4	1	1	1	0	1
Face Mask	DR. JART+	Bright Lover Rubber Mask	12	4.3	1	1	1	1	1
Face Mask	FIRST AID BEAUTY	5 in 1 Bouncy Mask	38	4.3	1	1	1	1	1
Face Mask	DR. JART+	Cicapair™ Tiger Grass Nightly Re.Pair Mask	48	4.3	1	1	1	1	1
Face Mask	AMOREPACIFIC	MOISTURE BOUND Sleeping Recovery Mask	60	4.3	1	1	1	0	1
Face Mask	SEPHORA COLLECTION	Face Mask - Pineapple - Pore Perfecting	6	4.7	1	1	1	1	1
Face Mask	FARMACY	Coconut Gel Sheet Mask - Brightening	6	4.5	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask - Coconut - Nourishing	6	3.5	1	1	1	1	1
Face Mask	CLINIQUE	Pep-Start Pout Restoring Night Mask	17	4.6	0	0	0	0	0
Face Mask	BOSCIA	Charcoal Pore Pudding Intensive Wash-Off Treatment	38	4.4	1	1	1	1	1
Face Mask	FRESH	Peony Brightening Night Treatment Mask	82	4	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	SUPERMASK - The Charcoal Mask	6	4.1	1	0	1	1	0
Face Mask	ERNO LASZLO	Hydra-Therapy Memory Sleep Mask	95	4.7	0	0	0	0	0
Face Mask	HERBIVORE	Brighten Pineapple Enzyme + Gemstone Instant Glow Mask	48	4.2	1	1	1	0	1
Face Mask	TATA HARPER	Purifying Mask	68	4.4	1	1	1	1	0
Face Mask	YOUTH TO THE PEOPLE	Superfood Skin Reset Antioxidant Mask	44	4.4	1	1	1	1	1
Face Mask	DR. JART+	Water Fuse Hydro Sleep Mask	48	4.4	1	1	1	1	1
Face Mask	INDIE LEE	Clearing Mask	60	4.4	1	1	1	1	0
Face Mask	DIOR	Hydra Life Jelly Sleeping Mask	69	4.4	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Sleeping Mask - Rose	4	4.3	0	0	0	0	0
Face Mask	LANEIGE	Mini Pore Waterclay Mask	25	4.7	1	1	1	1	1
Face Mask	GLAMGLOW	INSTAMUD 60 Second Pore-Refining Treatment	42	4.1	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	SUPERMASK - The Silver Mask	6	4.8	1	1	1	1	0
Face Mask	SEPHORA COLLECTION	Sleeping Mask - Pearl	4	4	0	0	0	0	0
Face Mask	FRESH	Vitamin Nectar Vitamin C Brightening Powder	40	4.2	0	0	0	0	0
Face Mask	DR. JART+	Clear Skin Lover Rubber Mask	12	4.2	1	1	1	1	1
Face Mask	EST?E LAUDER	Micro Essence Infusion Mask	72	4.6	0	0	0	0	0
Face Mask	DR. JART+	Dermask Water Jet Soothing Hydra Solution™	6	4.1	1	1	1	1	1
Face Mask	LA MER	Treatment Lotion Hydrating Mask	150	4.1	1	1	1	1	1
Face Mask	FOREO	Call It A Night Revitalizing & Nourishing UFO™ Activated Mask	9	4.7	1	1	1	1	1
Face Mask	DR. JART+	Ceramidin™ Facial Mask	6	4.6	1	1	1	0	1
Face Mask	DIOR	Hydra Life Glow Better Fresh Jelly Mask	69	4.3	1	0	1	0	0
Face Mask	BOSCIA	MATCHA Magic Super-Antioxidant Mask	38	4.5	1	1	1	1	1
Face Mask	EVE LOM	Moisture Mask	90	3.8	1	1	1	1	1
Face Mask	PETER THOMAS ROTH	Rose Stem Cell Bio-Repair Gel Mask	52	4.1	1	1	1	1	1
Face Mask	KORRES	Pomegranate AHA & Enzymes Resurfacing Mask	34	4.4	1	0	1	1	0
Face Mask	EST?E LAUDER	Advanced Night Repair Concentrated Recovery Eye Mask	46	3.3	1	1	1	1	0
Face Mask	CAUDALIE	Moisturizing Mask	39	4.3	1	1	1	0	1
Face Mask	DR. JART+	Dermask Micro Jet Clearing Solution™	9	4.4	1	1	1	1	1
Face Mask	ORIGINS	Plantscription™ Powerful Lifting Overnight Mask	63	4.5	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Face Mask - Algae - Detoxifying	6	4.3	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask - Grape - Anti-pollution	6	5	1	1	1	1	1
Face Mask	FOREO	Make My Day Hydrating & Anti-Pollution UFO™ Activated Mask	9	5	1	1	1	1	1
Face Mask	CHARLOTTE TILBURY	Goddess Clay Mask	55	4.3	1	1	1	1	1
Face Mask	TATA HARPER	Resurfacing Mask	62	4.3	1	1	1	1	1
Face Mask	LA MER	The Lifting and Firming Mask Mini	75	5	0	0	0	0	0
Face Mask	VOLITION BEAUTY	Detoxifying Silt Gelee Mask	60	4.7	1	1	1	1	1
Face Mask	ORIGINS	Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask	40	4.5	1	1	1	1	1
Face Mask	DR. BRANDT SKINCARE	Oxygen Facial Flash Recovery Mask	70	4.5	1	1	1	1	0
Face Mask	SEPHORA COLLECTION	SUPERMASK - The Mud Mask	6	4.6	1	1	1	1	1
Face Mask	DR. JART+	Brightening Infusion Hydrogel Mask	7	3.8	1	1	1	1	1
Face Mask	OMOROVICZA	Deep Cleansing Mask	120	4.3	1	1	1	1	0
Face Mask	ORIGINS	Dr. Andrew Weil For Origins™ Mega-Bright Dark Spot Correcting Night Mask	59	3.8	0	0	0	0	0
Face Mask	J.ONE	Black Jelly Pack	44	4.8	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Sleeping Mask - Coconut Water	4	5	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask - Algae	6	4.7	0	0	0	0	0
Face Mask	DR. JART+	Pore Minimalist Black Charcoal Sheet Mask	7	3.9	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Nose Strip	3	2.8	0	0	0	0	0
Face Mask	DR. JART+	Shake & Shot™ Rubber Hydro Mask	12	4.6	1	1	1	1	1
Face Mask	DR. DENNIS GROSS SKINCARE	Clarifying Colloidal Sulfur Mask	42	4.3	0	0	0	0	0
Face Mask	PERRICONE MD	Chlorophyll Detox Mask	69	4.5	0	0	0	0	0
Face Mask	BELIF	Pore Cleaner Bubble Foam	36	4.4	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Sleeping Mask - Aloe Vera	4	5	1	1	1	1	1
Face Mask	PETER THOMAS ROTH	24K Gold Mask Pure Luxury Lift & Firm Mask	80	3.4	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Hydrating Lip Mask	3	3	0	0	0	0	0
Face Mask	CLARINS	V-Facial Intensive Wrap	60	4.9	1	1	1	1	1
Face Mask	PERRICONE MD	Cocoa Moisture Mask	69	4.3	1	1	1	0	1
Face Mask	DR. JART+	Shake & Shot™ Rubber Brightening Mask	12	4.3	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Face Mask - Lotus	6	4.2	0	0	0	0	0
Face Mask	DR. JART+	Firm Lover Rubber Mask	12	4	1	1	1	1	1
Face Mask	DR. JART+	Dermask Ultra Jet Porecting Solution Bubbling Charcoal Sheet Mask	9	3.9	1	1	1	1	1
Face Mask	SATURDAY SKIN	Quench Intense Hydration Mask	6	4.3	1	1	1	1	1
Face Mask	BLITHE	Soothing & Healing Green Tea Splash Mask	45	4.6	1	0	1	1	0
Face Mask	DR. BRANDT SKINCARE	pores no more® Vacuum Cleaner® Pore Purifying Mask	42	4.1	1	0	0	1	0
Face Mask	CLARINS	Extra-Firming Mask	76	4.9	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Lip Mask	3	3.2	0	0	0	0	0
Face Mask	GLAMGLOW	BUBBLESHEET™ Oxygenating Deep Cleanse Mask - Breast Cancer Awareness Edition	9	5	1	1	1	1	0
Face Mask	SEPHORA COLLECTION	Polishing Mask	20	3.7	0	0	0	0	0
Face Mask	OMOROVICZA	Midnight Radiance Mask	125	5	1	0	1	1	0
Face Mask	ALGENIST	PERFECT Clarifying Pore Corrector Mask	55	4.5	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Gel Mask Hydrating & Quenching	20	4.8	0	0	0	0	0
Face Mask	OLEHENRIKSEN	Hygge HydraClay™ Detox Mask	32	4.2	1	1	1	1	1
Face Mask	DR. DENNIS GROSS SKINCARE	Hyaluronic Marine Hydrating Modeling Mask	48	4.1	1	1	1	0	0
Face Mask	FIRST AID BEAUTY	Skin Rescue Purifying Mask With Red Clay	30	4	1	1	1	1	1
Face Mask	REN CLEAN SKINCARE	Flash Rinse 1 Minute Facial	48	3.9	0	0	0	0	0
Face Mask	LANEIGE	Water Pocket Sheet Mask Sleeping Mask (Replenishing)	6	4.8	1	1	1	1	1
Face Mask	KIEHL'S SINCE 1851	Cilantro & Orange Extract Pollutant Defending Mask	39	4.1	1	1	1	1	1
Face Mask	AMOREPACIFIC	TIME RESPONSE Vintage Wash-off Masque	170	5	1	1	1	1	0
Face Mask	DR. JART+	Shake & Shot™ Rubber Soothing Mask	12	4.3	1	1	1	1	1
Face Mask	BOBBI BROWN	Skin Nourish Coral Grass & Green Algae Moisture Face Mask	51	4.6	0	0	0	0	0
Face Mask	CLINIQUE	Pore Refining Solutions Charcoal Mask	28	4.4	0	0	0	0	0
Face Mask	FOREO	H2Overdose Mask	19	5	1	1	1	1	1
Face Mask	DR. BRANDT SKINCARE	MAGNETIGHT™ Age-Defier Mask Bundle	75	4	1	1	1	1	1
Face Mask	PETER THOMAS ROTH	Hungarian Thermal Water Mineral-Rich Atomic Heat Mask	58	4	1	1	1	1	1
Face Mask	FIRST AID BEAUTY	Hello FAB Ginger & Turmeric Vitamin C Jelly Mask	32	4.4	1	1	1	1	1
Face Mask	AMOREPACIFIC	MOISTURE BOUND Intensive Serum Masque	32	3.8	0	0	0	0	0
Face Mask	DIOR	Capture Totale Dreamskin 1-Minute Mask	75	3.8	1	1	1	1	1
Face Mask	MURAD	Pore Extractor Pomegranate Mask	38	4.1	1	0	1	1	0
Face Mask	TOO COOL FOR SCHOOL	Pumpkin Sleeping Pack	20	4.3	1	1	1	1	1
Face Mask	CLINIQUE	Acne Solutions Oil-Control Cleansing Mask	25	4.5	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Face Mask - Pomegranate	6	4.5	0	0	0	0	0
Face Mask	EST?E LAUDER	NightWear Plus 3-Minute Detox Mask	47	4.6	0	0	0	0	0
Face Mask	LANC?ME	Hydra Zen Masque Anti-Stress Moisturizing Night Face Mask	48	4.6	1	1	1	1	1
Face Mask	OMOROVICZA	Ultramoor Mud Mask	125	4.5	1	1	1	1	0
Face Mask	FOREO	Glow Addict Mask	19	0	1	1	1	1	1
Face Mask	DR ROEBUCK’S	Uluru Purifying Mask	28	5	1	1	1	1	1
Face Mask	BOSCIA	Charcoal Pore-Minimizing Bio-Cellulose Mask	8	4.2	1	1	1	1	1
Face Mask	TOO COOL FOR SCHOOL	Pumpkin 24K Gold Sheet Mask	8	3.6	1	1	1	1	1
Face Mask	SKIN INC SUPPLEMENT BAR	Get Glowin’ Brightening Mask	65	3.8	1	1	1	1	1
Face Mask	TARTE	Tight & Bright Clay Multi-Mask	40	4.1	1	1	1	1	1
Face Mask	DR. JART+	All That Contours Hydrogel Expansion Stretch Mask	35	3.3	1	1	1	1	1
Face Mask	FOREO	Matte Maniac Mask	19	2.8	1	1	1	1	1
Face Mask	DIOR	Hydra Life Extra Plump Smooth Balm Mask	69	4.6	1	1	1	0	0
Face Mask	DR. JART+	Dermask Micro Jet Brightening Solution™	9	4	1	1	1	1	1
Face Mask	DR. JART+	Dermask Intra Jet Wrinkless Solution™	9	3.9	1	1	1	1	1
Face Mask	BLITHE	Energy Yellow Citrus & Honey Splash Mask	45	4.2	1	1	1	0	1
Face Mask	LANC?ME	Rose Jelly Mask	35	4.1	1	1	1	1	1
Face Mask	FOREO	Shimmer Freak Mask	19	1	1	1	1	1	1
Face Mask	DR. JART+	Shake & Shot™ Rubber Firming Mask	12	3.8	1	1	1	1	1
Face Mask	DIOR	Hydra Life Pores Away Pink Clay Mask	69	4.2	1	0	1	1	0
Face Mask	DR. JART+	Dermask Intra Jet Firming Solution™	9	3.3	1	1	1	1	1
Face Mask	BOSCIA	Tsubaki Oil Deep Hydrating Bio-Cellulose Mask	8	4.1	1	1	1	1	1
Face Mask	BOSCIA	Multi-Masking™ Medley	18	4.1	1	1	1	1	1
Face Mask	PHILOSOPHY	Renewed Hope in A Jar Moisture Mask	37	4.8	1	1	1	1	1
Face Mask	ERBORIAN	Bamboo Waterlock Mask	43	4.3	0	0	0	0	0
Face Mask	ORIGINS	RitualiTea™ Matcha Madness™ Revitalizing Powder Face Mask with Matcha & Green Tea	36	3.8	1	1	1	1	0
Face Mask	DR. JART+	Pore Master Patch	7	3.4	1	1	1	1	1
Face Mask	MURAD	InstaMatte™ Oil-Control Mask	38	4.3	1	0	0	1	0
Face Mask	SEPHORA COLLECTION	After-Sun Mask - Watermelon	5	4.3	1	1	1	1	1
Face Mask	JOSIE MARAN	Whipped Mud Mask Collection	48	3.8	1	1	1	1	1
Face Mask	KATE SOMERVILLE	Wrinkle Warrior® Pink Plumping Mask	56	4	1	1	1	1	0
Face Mask	ALGENIST	Algae Brightening Mask	62	0	0	0	0	0	0
Face Mask	BOSCIA	Sake Bright White Mask	38	3.4	1	1	1	0	1
Face Mask	LA MER	The Intensive Revitalizing Mask	170	4.9	0	0	0	0	0
Face Mask	SKIN INC SUPPLEMENT BAR	Pure Deepsea Hydrating Mask	75	4.5	1	1	1	1	1
Face Mask	PETER THOMAS ROTH	Cucumber Gel Mask Extreme Detoxifying Hydrator	52	4.2	1	1	1	1	1
Face Mask	BOSCIA	Sake Brightening Bio-Cellulose Mask	8	4.3	1	1	1	1	1
Face Mask	TOO COOL FOR SCHOOL	Egg Cream Mask Firming	6	4.2	1	1	1	0	1
Face Mask	TOO COOL FOR SCHOOL	Egg Cream Mask Pore Tightening	6	3.7	1	0	0	1	0
Face Mask	TOO COOL FOR SCHOOL	Coconut Ceramide Mask	6	4.5	1	1	1	1	1
Face Mask	BELIF	First Aid Transforming Peel Off Mask	34	3.9	0	0	0	0	0
Face Mask	SKIN LAUNDRY	Wrinkle Release Facial Sheet Mask	58	4.2	1	1	1	1	1
Face Mask	DERMADOCTOR	Ain’t Misbehavin’® Intensive 10% Sulfur Acne Mask & Emergency Spot Treatment	48	4.1	0	0	0	0	0
Face Mask	KATE SOMERVILLE	Age Arrest Hydrating Firming Mask	75	4.3	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	Jelly Mask Moisturizing & Energizing	19	4.6	0	0	0	0	0
Face Mask	ORIGINS	Dragon Fruit Brightening Superfruit Mask	27	3.8	1	1	1	1	0
Face Mask	SKIN LAUNDRY	Hydrating Facial Sheet Mask	48	4.2	1	1	1	1	1
Face Mask	REN CLEAN SKINCARE	Clarimatte™ Invisible Pores Detox Mask	38	4	0	0	0	0	0
Face Mask	LANCER	Radiance Awakening Mask Intense	140	4	1	1	1	0	1
Face Mask	BELIF	The True Tincture Mask - Chamomile	36	4.3	0	1	1	0	1
Face Mask	ORIGINS	GinZing™ Peel-Off Mask to Refine and Refresh	28	3	1	0	1	1	0
Face Mask	SEPHORA COLLECTION	Nose Mask - Pineapple	3	2.9	1	1	1	1	1
Face Mask	SEPHORA COLLECTION	Peel-off Mask	20	3.6	1	1	1	1	0
Face Mask	LANC?ME	Energie de Vie Glow Boosting Mini Mask Trio	39	5	1	1	1	1	1
Face Mask	LANEIGE	Water Pocket Sheet Mask Water Bank (Moisturizing)	6	4.1	1	1	1	1	1
Face Mask	ORIGINS	Flower Fusion™ Lavender Soothing Sheet Mask	7	4.3	1	1	1	1	1
Face Mask	LANCER	Younger® Revealing Mask Intense	250	4.3	1	1	1	1	1
Face Mask	ANTHONY	Deep Pore Cleansing Clay	24	4.4	0	0	0	0	0
Face Mask	ALGENIST	SPLASH Absolute Hydration Replenishing Sleeping Pack	48	3.6	1	1	1	1	1
Face Mask	ORIGINS	Flower Fusion™ Rose Hydrating Sheet Mask	7	3.8	1	1	1	1	1
Face Mask	BOBBI BROWN	Instant Detox Hawaiian Sea Water & White Clay Face Mask	51	4.4	0	0	0	0	0
Face Mask	CLARINS	SOS Hydra Refreshing Hydration Mask	34	3.8	1	1	1	0	0
Face Mask	ORIGINS	Flower Fusion™ Raspberry Refreshing Sheet Mask	7	4.6	1	1	1	1	1
Face Mask	LANCER	Lift & Plump Sheet Mask with Vegan Stem Cell Complex	120	3.9	1	1	1	1	1
Face Mask	CLINIQUE	Pep-Start Double Bubble Purifying Mask	24	4	1	1	1	1	0
Face Mask	DERMADOCTOR	Kakadu C™ Amethyst Clay Detox Mask	58	4.6	0	0	0	0	0
Face Mask	BOBBI BROWN	Radiance Boost Walnut Grain & Orange Oil Exfoliating Face Mask	51	4.4	0	0	0	0	0
Face Mask	SEPHORA COLLECTION	SUPERMASK - The Primer Mask	6	4.2	1	1	1	1	1
Face Mask	EVE LOM	WHITE Brightening Mask	160	2.7	1	1	1	1	1
Face Mask	ORIGINS	Flower Fusion™ Violet Nourishing Sheet Mask	7	3.6	1	1	1	1	1
Face Mask	TOO COOL FOR SCHOOL	Egg Mousse Pack	20	3.5	0	0	0	0	0
Face Mask	ST. TROPEZ TANNING ESSENTIALS	Self Tan Express Bronzing Face Sheet Mask	9	3.8	1	1	1	1	1
Face Mask	NATURALLY SERIOUS	Mask-Imum Revival Hydra-Plumping Mask	42	4.5	1	1	1	1	1
Face Mask	EVE LOM	Radiance Transforming Mask	90	0	1	1	1	1	0
Face Mask	ERNO LASZLO	Firmarine Lift Face Mask	88	4.2	1	1	1	1	1
Face Mask	DR ROEBUCK’S	Tama Healing Mask	28	3.7	1	1	1	1	1
Face Mask	PERRICONE MD	PRE:EMPT SERIES™ Refreshing Shower Mask	50	4.4	1	1	1	0	1
Face Mask	ORIGINS	By All Greens™ Foaming Deep Cleansing Mask	30	3.9	1	0	1	1	0
Face Mask	ORIGINS	Flower Fusion™ Orange Radiance-Boosting Sheet Mask	7	3.8	1	1	1	1	1
Face Mask	SKIN LAUNDRY	Wrinkle Release Neck & Chest Sheet Mask	60	2.7	1	1	1	1	1
Face Mask	CLINIQUE	Sculptwear Contouring Massage Cream Mask	46	4.5	0	0	0	0	0
Eye cream	LA MER	The Eye Concentrate	215	3.6	0	0	0	0	0
Eye cream	DRUNK ELEPHANT	C-Tango™ Multivitamin Eye Cream	64	0	1	1	1	1	1
Eye cream	SHISEIDO	Benefiance WrinkleResist24 Intensive Eye Contour Cream	60	4.3	1	1	1	1	1
Eye cream	KIEHL'S SINCE 1851	Creamy Eye Treatment with Avocado	29	4.3	1	1	1	1	1
Eye cream	OLEHENRIKSEN	Banana Bright Eye Cr?me	38	4.2	1	1	1	1	1
Eye cream	EST?E LAUDER	Advanced Night Repair Eye Supercharged Complex	62	4.4	1	1	1	1	0
Eye cream	FRESH	Black Tea Firming and De-Puffing Eye Cream	68	4	1	1	1	1	1
Eye cream	BELIF	Moisturizing Eye Bomb	48	4.6	1	1	1	1	1
Eye cream	LA MER	The Eye Balm Intense	215	4.1	0	0	0	0	0
Eye cream	ORIGINS	GinZing™ Refreshing Eye Cream to Brighten and Depuff	32	4	1	1	1	1	1
Eye cream	TATCHA	The Pearl Tinted Eye Illuminating Treatment	48	4	1	1	1	1	1
